1,1.4982763993888004
20,1.2312754427857082
40,1.024743812966955
60,0.8283931597218772
80,0.6799548967069509
100,0.5702539885920948
120,0.4834143246292009
140,0.40673110712204097
160,0.3376256986524171
180,0.2801437653762395
200,0.23473533478636294
220,0.19924904894910078
240,0.17138552136473031
260,0.14927489523853954
280,0.13150376098217934
300,0.11703030622260828
320,0.10509056747139964
340,0.09512177493843998
360,0.08670556526229628
380,0.07952745214033868
400,0.07334823044205442
420,0.0679837920482003
440,0.06329079301266155
460,0.059156387058052276
480,0.05549079865152032
500,0.052221894222313034
520,0.04929117213227399
540,0.046650769748450754
560,0.04426120689242559
580,0.04208966770610668
600,0.040108680044315434
620,0.038295091182369526
640,0.03662926645129661
660,0.03509445709780265
680,0.03367629771566482
700,0.03236240371142081
720,0.031142046614808676
740,0.030005890426701404
760,0.028945776172890802
780,0.027954544792457924
800,0.02702589071124061
820,0.026154240131013085
840,0.0253346493448096
860,0.024562719370600467
880,0.02383452395378053
900,0.023146548578355877
920,0.02249563858777734
940,0.02187895487918188
960,0.0212939359219303
980,0.02073826507983334
1000,0.020209842399256373
1020,0.01970676017225518
1040,0.019227281702656435
1060,0.018769822799372452
1080,0.018332935599834562
1100,0.017915294390776763
1120,0.017515683146514773
1140,0.017132984548537483
1160,0.016766170286424947
1180,0.016414292470200757
1200,0.01607647600934807
1220,0.015751911834759214
1240,0.015439850857559239
1260,0.015139598573642402
1280,0.014850510235358255
1300,0.0145719865224577
1320,0.014303469653493302
1340,0.01404443988661136
1360,0.013794412365287837
1380,0.013552934270242026
1400,0.013319582243628957
1420,0.013093960055814558
1440,0.01287569648866454
1460,0.01266444341241163
1480,0.012459874035887821
1500,0.012261681312273537
1520,0.012069576484573089
1540,0.011883287756824717
1560,0.011702559078619265
1580,0.011527149031886506
1600,0.011356829810105669
1620,0.011191386281166525
1640,0.0110306151260373
1660,0.010874324046224244
1680,0.010722331033734104
1700,0.0105744636978958
1720,0.010430558643973123
1740,0.010290460899003677
1760,0.010154023380752854
1780,0.010021106406074594
1800,0.009891577235328323
1820,0.009765309649818898
1840,0.009642183559519684
1860,0.009522084638587657
1880,0.009404903986413351
1900,0.009290537812155067
1920,0.00917888714088846
1940,0.009069857539675832
1960,0.00896335886200158
1980,0.008859305009165205
2000,0.008757613707334787
2020,0.008658206299086837
2040,0.00856100754834745
2060,0.008465945457746447
2080,0.008372951097479328
2100,0.008281958444841624
2120,0.00819290423367088
2140,0.008105727812996514
2160,0.008020371014246805
2180,0.007936778026419426
2200,0.007854895278666774
2220,0.007774671329789099
2240,0.007696056764167417
2260,0.007619004093706378
2280,0.007543467665388101
2300,0.0074694035740638
2320,0.007396769580147161
2340,0.007325525031889788
2360,0.0072556307919443425
2380,0.007187049167945003
2400,0.007119743846851113
2420,0.007053679832820825
2440,0.0069888233883934866
2460,0.006925141978780957
2480,0.006862604219076504
2500,0.006801179824206322
2520,0.006740839561459041
2540,0.006681555205440762
2560,0.006623299495312693
2580,0.006566046094177939
2600,0.006509769550493517
2620,0.006454445261390331
2640,0.006400049437793115
2660,0.006346559071239087
2680,0.006293951902298005
2700,0.006242206390506943
2720,0.006191301685734186
2740,0.00614121760089506
2760,0.006091934585945563
2780,0.006043433703084331
2800,0.005995696603100072
2820,0.005948705502800768
2840,0.005902443163470248
2860,0.005856892870295548
2880,0.005812038412716985
2900,0.005767864065652463
2920,0.005724354571549346
2940,0.0056814951232247455
2960,0.005639271347452919
2980,0.005597669289259945
3000,0.005556675396896524
3020,0.005516276507447519
3040,0.005476459833053392
3060,0.005437212947709503
3080,0.0053985237746181775
3100,0.00536038057406394
3120,0.005322771931789208
3140,0.005285686747846439
3160,0.005249114225901968
3180,0.005213043862973184
3200,0.005177465439577444
3220,0.005142369010273037
3240,0.005107744894575739
3260,0.005073583668232643
3280,0.005039876154836854
3300,0.0050066134177687086
3320,0.0049737867524479295
3340,0.0049413876788829605
3360,0.004909407934505412
3380,0.004877839467274097
3400,0.004846674429041558
3420,0.004815905169166611
3440,0.004785524228366132
3460,0.004755524332793677
3480,0.004725898388335582
